Tezos USD (XTZ-USD) CCC - CoinMarketCap. Currency in USD,,,,,,
Date,Open,High,Low,Close*,Adj Close**,Volume
"Oct 27, 2021",6.8233,6.894,5.6395,5.8832,5.8832,"574,584,931"
"Oct 26, 2021",6.6317,7.1666,6.6202,6.8254,6.8254,"422,288,848"
"Oct 25, 2021",6.4851,6.7151,6.4246,6.6258,6.6258,"224,507,258"
"Oct 24, 2021",6.7425,6.7503,6.3,6.4857,6.4857,"204,561,203"
"Oct 23, 2021",6.701,6.8218,6.642,6.7399,6.7399,"143,526,119"
"Oct 22, 2021",6.657,6.8996,6.5776,6.7047,6.7047,"218,175,050"
"Oct 21, 2021",7.0165,7.128,6.6262,6.6581,6.6581,"316,729,214"
"Oct 20, 2021",6.7487,7.1224,6.5892,7.0019,7.0019,"306,006,722"
"Oct 19, 2021",6.5538,6.8935,6.5174,6.7533,6.7533,"328,273,237"
"Oct 18, 2021",6.6237,6.6673,6.3936,6.5503,6.5503,"250,835,936"
"Oct 17, 2021",6.907,6.9783,6.3779,6.6275,6.6275,"249,873,793"
"Oct 16, 2021",6.843,7.1336,6.8401,6.9006,6.9006,"259,244,746"
"Oct 15, 2021",7.1423,7.1531,6.7503,6.8439,6.8439,"394,896,378"
"Oct 14, 2021",7.3015,7.4101,7.0723,7.1303,7.1303,"331,524,457"
"Oct 13, 2021",7.1106,7.317,6.857,7.3026,7.3026,"426,453,062"
"Oct 12, 2021",6.9102,7.2466,6.6259,7.1099,7.1099,"614,446,681"
"Oct 11, 2021",6.9815,7.3836,6.6634,6.9069,6.9069,"474,557,886"
"Oct 10, 2021",7.6189,8.0725,6.9566,6.9924,6.9924,"672,742,945"
"Oct 09, 2021",7.2885,7.6088,7.216,7.6088,7.6088,"375,751,756"
"Oct 08, 2021",7.6354,7.7985,7.2424,7.2929,7.2929,"686,677,238"
"Oct 07, 2021",7.7924,8.1041,7.4682,7.6288,7.6288,"706,553,763"
"Oct 06, 2021",7.9844,8.553,7.2126,7.7791,7.7791,"1,003,154,665"
"Oct 05, 2021",8.3535,8.566,7.7821,7.9737,7.9737,"835,472,833"
"Oct 04, 2021",8.7196,9.1754,8.2132,8.3399,8.3399,"1,952,879,773"
"Oct 03, 2021",7.357,8.9171,7.357,8.703,8.703,"2,497,371,434"
"Oct 02, 2021",6.6889,7.7835,6.539,7.3643,7.3643,"1,226,299,308"
"Oct 01, 2021",6.075,6.8516,6.0194,6.6989,6.6989,"879,397,947"
"Sep 30, 2021",5.65,6.0779,5.6075,6.0779,6.0779,"571,872,632"
"Sep 29, 2021",5.4858,6.0747,5.3678,5.6333,5.6333,"618,419,398"
"Sep 28, 2021",6.0432,6.2638,5.4514,5.4655,5.4655,"616,247,424"
"Sep 27, 2021",6.5333,6.6622,6.0372,6.0542,6.0542,"636,984,990"
"Sep 26, 2021",6.8456,7.074,6.4608,6.5215,6.5215,"1,049,590,822"
"Sep 25, 2021",7.0098,7.5063,6.8079,6.8246,6.8246,"1,550,108,788"
"Sep 24, 2021",6.2204,7.4011,5.8301,7.017,7.017,"2,219,143,745"
"Sep 23, 2021",5.5822,6.5907,5.5271,6.217,6.217,"1,077,613,574"
"Sep 22, 2021",4.6832,5.6076,4.526,5.6076,5.6076,"601,409,059"
"Sep 21, 2021",5.3081,5.5201,4.5191,4.6827,4.6827,"721,776,488"
"Sep 20, 2021",6.5202,6.556,5.1196,5.2574,5.2574,"1,011,098,508"
"Sep 19, 2021",6.3995,6.9389,6.1347,6.5065,6.5065,"830,768,776"
"Sep 18, 2021",6.1175,6.707,5.9279,6.4091,6.4091,"696,096,191"
"Sep 17, 2021",6.9492,6.961,6.0619,6.1115,6.1115,"645,337,068"
"Sep 16, 2021",6.9032,7.0488,6.4778,6.9888,6.9888,"757,887,615"
"Sep 15, 2021",7.1193,7.6467,6.7525,6.9098,6.9098,"1,017,984,987"
"Sep 14, 2021",7.1663,7.9979,6.8444,7.1154,7.1154,"1,603,148,748"
"Sep 13, 2021",7.0393,7.8932,6.3336,7.1743,7.1743,"2,699,267,167"
"Sep 12, 2021",6.1337,7.2244,5.9225,7.0346,7.0346,"1,266,177,313"
"Sep 11, 2021",6.1779,6.9267,6.065,6.1349,6.1349,"1,353,732,947"
"Sep 10, 2021",5.5874,6.8584,5.3383,6.1905,6.1905,"2,721,405,439"
"Sep 09, 2021",4.2977,5.6795,4.2785,5.5683,5.5683,"953,342,463"
"Sep 08, 2021",4.3959,4.5092,3.9206,4.3359,4.3359,"326,587,437"
"Sep 07, 2021",5.597,5.7156,3.9419,4.3938,4.3938,"621,287,556"
"Sep 06, 2021",5.5631,5.7693,5.4047,5.5892,5.5892,"389,010,450"
"Sep 05, 2021",5.4014,5.5924,5.278,5.5613,5.5613,"290,931,641"
"Sep 04, 2021",5.3131,5.591,5.2501,5.4071,5.4071,"258,511,584"
"Sep 03, 2021",5.3002,5.4716,5.127,5.3178,5.3178,"246,807,027"
"Sep 02, 2021",5.4235,5.4403,5.2169,5.2914,5.2914,"196,450,948"
"Sep 01, 2021",5.1702,5.49,5.0183,5.4237,5.4237,"297,129,707"
"Aug 31, 2021",5.3901,5.5951,5.0149,5.1603,5.1603,"464,298,425"
"Aug 30, 2021",5.8959,6.0036,5.3015,5.3843,5.3843,"753,119,035"
"Aug 29, 2021",5.6323,6.1302,5.4051,5.8855,5.8855,"1,040,882,765"
"Aug 28, 2021",5.2435,5.6833,5.0316,5.6258,5.6258,"590,450,132"
"Aug 27, 2021",4.4476,5.5201,4.2767,5.2237,5.2237,"1,021,684,675"
"Aug 26, 2021",5.1089,5.1089,4.3324,4.4418,4.4418,"722,735,319"
"Aug 25, 2021",3.9658,5.4037,3.9658,5.041,5.041,"1,291,090,199"
"Aug 24, 2021",4.3112,4.468,3.9024,3.9567,3.9567,"446,400,517"
"Aug 23, 2021",3.8006,4.3364,3.7847,4.3143,4.3143,"539,077,831"
"Aug 22, 2021",3.6963,3.8838,3.684,3.802,3.802,"166,039,071"
"Aug 21, 2021",3.7305,3.8281,3.6246,3.6843,3.6843,"172,908,549"
"Aug 20, 2021",3.6382,3.7305,3.5845,3.7284,3.7284,"144,088,887"
"Aug 19, 2021",3.3474,3.6471,3.2878,3.6369,3.6369,"185,421,784"
"Aug 18, 2021",3.4046,3.4662,3.2665,3.3546,3.3546,"137,932,217"
"Aug 17, 2021",3.6392,3.797,3.3907,3.4062,3.4062,"169,936,837"
"Aug 16, 2021",3.7379,3.8898,3.6201,3.6498,3.6498,"189,184,931"
"Aug 15, 2021",3.698,3.7593,3.5559,3.743,3.743,"155,325,368"
"Aug 14, 2021",3.5928,3.7185,3.4876,3.6982,3.6982,"219,480,922"
"Aug 13, 2021",3.3541,3.5946,3.302,3.5919,3.5919,"184,590,446"
"Aug 12, 2021",3.4542,3.6059,3.2259,3.3455,3.3455,"202,598,558"
"Aug 11, 2021",3.2669,3.5602,3.2615,3.454,3.454,"228,641,594"
"Aug 10, 2021",3.2882,3.34,3.1897,3.2647,3.2647,"165,057,026"
"Aug 09, 2021",3.1815,3.348,3.1097,3.2889,3.2889,"138,353,791"
"Aug 08, 2021",3.4232,3.4856,3.1621,3.1813,3.1813,"122,706,584"
"Aug 07, 2021",3.3583,3.5343,3.3071,3.4191,3.4191,"181,187,710"
"Aug 06, 2021",3.2203,3.3634,3.1504,3.3533,3.3533,"131,215,181"
"Aug 05, 2021",3.1774,3.2685,3.0877,3.2225,3.2225,"155,640,653"
"Aug 04, 2021",3.0557,3.1876,2.9969,3.1755,3.1755,"86,704,502"
"Aug 03, 2021",3.1295,3.2032,2.98,3.0458,3.0458,"118,076,190"
"Aug 02, 2021",2.9557,3.3081,2.8924,3.1337,3.1337,"202,946,925"
"Aug 01, 2021",3.0348,3.1797,2.9093,2.9572,2.9572,"135,969,932"
"Jul 31, 2021",2.9669,3.1038,2.9269,3.0447,3.0447,"104,031,623"
"Jul 30, 2021",2.8501,2.9698,2.771,2.9698,2.9698,"95,119,928"
"Jul 29, 2021",2.8086,2.866,2.7408,2.8444,2.8444,"67,596,282"
"Jul 28, 2021",2.8648,2.8964,2.7679,2.7983,2.7983,"87,946,385"
"Jul 27, 2021",2.8419,2.927,2.7456,2.8627,2.8627,"107,536,403"
"Jul 26, 2021",2.8904,3.1163,2.8346,2.8454,2.8454,"203,911,417"
"Jul 25, 2021",2.8166,2.9027,2.7201,2.8916,2.8916,"102,338,940"
"Jul 24, 2021",2.6863,2.8207,2.6519,2.8194,2.8194,"99,337,391"
"Jul 23, 2021",2.5022,2.6895,2.4963,2.6869,2.6869,"99,592,443"
"Jul 22, 2021",2.3959,2.5096,2.3391,2.5048,2.5048,"71,092,729"
"Jul 21, 2021",2.153,2.4337,2.106,2.3918,2.3918,"86,938,944"
"Jul 20, 2021",2.2883,2.3324,2.1083,2.1533,2.1533,"86,026,170"
"Jul 19, 2021",2.4321,2.4489,2.2691,2.2859,2.2859,"75,100,688"
"Jul 18, 2021",2.4073,2.494,2.391,2.4322,2.4322,"63,533,648"
"Jul 17, 2021",2.4104,2.4784,2.3737,2.4065,2.4065,"76,663,475"
"Jul 16, 2021",2.5736,2.6343,2.4054,2.4108,2.4108,"94,139,202"
"Jul 15, 2021",2.7171,2.7507,2.5266,2.57,2.57,"75,646,521"
"Jul 14, 2021",2.8096,2.818,2.5414,2.7193,2.7193,"104,855,927"
"Jul 13, 2021",2.8108,2.9185,2.7698,2.8083,2.8083,"98,876,590"
"Jul 12, 2021",2.8449,2.9519,2.765,2.819,2.819,"87,671,952"
"Jul 11, 2021",2.7841,2.8914,2.7352,2.8431,2.8431,"70,957,232"
"Jul 10, 2021",2.75,2.8388,2.7041,2.7859,2.7859,"60,838,632"
"Jul 09, 2021",2.6956,2.7987,2.5826,2.7498,2.7498,"68,730,872"
"Jul 08, 2021",2.8802,2.8978,2.6234,2.6993,2.6993,"88,349,484"
"Jul 07, 2021",2.8662,2.9614,2.8193,2.8712,2.8712,"84,060,550"
"Jul 06, 2021",2.8311,2.9829,2.8088,2.8672,2.8672,"79,606,537"
"Jul 05, 2021",3.0399,3.0399,2.7967,2.8285,2.8285,"81,648,413"
"Jul 04, 2021",3.0236,3.1069,2.9103,3.0405,3.0405,"64,270,957"
"Jul 03, 2021",2.953,3.023,2.8768,3.0132,3.0132,"52,927,306"
"Jul 02, 2021",2.9476,2.9772,2.7538,2.95,2.95,"69,778,337"
"Jul 01, 2021",3.0433,3.0621,2.8433,2.9515,2.9515,"79,862,540"
"Jun 30, 2021",2.9758,3.0414,2.7521,3.0414,3.0414,"97,781,872"
"Jun 29, 2021",2.7036,2.9885,2.699,2.9651,2.9651,"103,202,920"
"Jun 28, 2021",2.6239,2.7342,2.5645,2.6969,2.6969,"58,587,219"
"Jun 27, 2021",2.5418,2.6278,2.4566,2.6211,2.6211,"65,038,990"
"Jun 26, 2021",2.5282,2.6189,2.39,2.5425,2.5425,"72,371,499"
"Jun 25, 2021",2.8282,2.872,2.4857,2.53,2.53,"95,943,594"
"Jun 24, 2021",2.6902,2.8431,2.5756,2.8235,2.8235,"82,281,742"
"Jun 23, 2021",2.3694,2.7803,2.2842,2.65,2.65,"134,386,071"
"Jun 22, 2021",2.4873,2.6544,2.1287,2.3694,2.3694,"180,711,956"
"Jun 21, 2021",3.0778,3.0993,2.4818,2.485,2.485,"127,298,621"
"Jun 20, 2021",3.0422,3.1185,2.8804,3.0825,3.0825,"80,999,327"
"Jun 19, 2021",3.1024,3.177,3.0277,3.0426,3.0426,"75,379,454"
"Jun 18, 2021",3.3718,3.3838,3.0015,3.0967,3.0967,"117,706,405"
"Jun 17, 2021",3.1153,3.4306,3.1144,3.3727,3.3727,"180,844,527"
"Jun 16, 2021",3.2727,3.3274,3.0906,3.1155,3.1155,"78,686,341"
"Jun 15, 2021",3.3337,3.3924,3.2169,3.3373,3.3373,"97,606,153"
"Jun 14, 2021",3.312,3.3544,3.194,3.3057,3.3057,"108,419,435"
"Jun 13, 2021",3.1464,3.3237,3.007,3.3089,3.3089,"105,881,153"
"Jun 12, 2021",3.1386,3.2251,2.9247,3.1448,3.1448,"100,290,170"
"Jun 11, 2021",3.2776,3.3702,3.0874,3.1358,3.1358,"96,639,450"
"Jun 10, 2021",3.5108,3.5391,3.2019,3.2652,3.2652,"120,986,528"
"Jun 09, 2021",3.4501,3.5327,3.2319,3.5015,3.5015,"180,061,010"
"Jun 08, 2021",3.4889,3.5792,3.0888,3.4569,3.4569,"266,818,102"
"Jun 07, 2021",3.8384,4.1369,3.4576,3.4839,3.4839,"314,353,754"
"Jun 06, 2021",3.4295,3.9022,3.4099,3.8412,3.8412,"195,221,107"
"Jun 05, 2021",3.5568,3.6917,3.2802,3.4313,3.4313,"110,739,255"
"Jun 04, 2021",3.8809,3.8998,3.3817,3.5545,3.5545,"154,175,020"
"Jun 03, 2021",3.8147,3.9888,3.7337,3.8767,3.8767,"123,196,132"
"Jun 02, 2021",3.6672,3.8732,3.5805,3.815,3.815,"153,195,736"
"Jun 01, 2021",3.6047,3.6996,3.45,3.6678,3.6678,"181,070,655"
"May 31, 2021",3.2861,3.6104,3.151,3.6104,3.6104,"154,781,633"
"May 30, 2021",3.2066,3.4468,3.0377,3.2917,3.2917,"139,074,009"
"May 29, 2021",3.3963,3.5683,3.041,3.2048,3.2048,"182,325,460"
"May 28, 2021",3.863,3.9214,3.2661,3.3978,3.3978,"252,625,778"
"May 27, 2021",3.9299,4.1713,3.5866,3.8527,3.8527,"233,079,973"
"May 26, 2021",3.6644,3.9801,3.588,3.9241,3.9241,"242,177,805"
"May 25, 2021",3.5389,3.7543,3.2696,3.6644,3.6644,"246,779,117"
"May 24, 2021",2.9131,3.6136,2.847,3.5325,3.5325,"266,078,711"
"May 23, 2021",3.4389,3.6072,2.4462,2.9258,2.9258,"309,943,813"
"May 22, 2021",3.6775,3.7421,3.2405,3.4332,3.4332,"231,796,491"
"May 21, 2021",4.1886,4.3985,3.1319,3.6817,3.6817,"353,273,930"
"May 20, 2021",3.615,4.4782,3.1845,4.2054,4.2054,"468,219,028"
"May 19, 2021",5.7458,5.8385,2.8881,3.6187,3.6187,"731,846,127"
"May 18, 2021",5.1727,5.9193,5.1083,5.7447,5.7447,"424,591,472"
"May 17, 2021",5.6729,5.6729,5.0422,5.2051,5.2051,"364,380,167"
"May 16, 2021",5.7729,6.2198,5.3644,5.6778,5.6778,"363,052,358"
"May 15, 2021",6.474,6.5098,5.7426,5.7838,5.7838,"328,457,043"
"May 14, 2021",6.1226,6.5087,6.043,6.4739,6.4739,"352,421,390"
"May 13, 2021",5.9451,6.412,5.733,6.1266,6.1266,"597,989,095"
"May 12, 2021",7.1252,7.3192,5.8709,5.8709,5.8709,"635,615,505"
"May 11, 2021",6.1926,7.2188,5.9187,7.0962,7.0962,"699,261,962"
"May 10, 2021",7.096,7.2391,5.9135,6.1738,6.1738,"466,697,298"
"May 09, 2021",6.9772,7.1517,6.5104,7.1059,7.1059,"368,975,384"
"May 08, 2021",7.0881,7.2929,6.8264,6.9783,6.9783,"506,919,654"
"May 07, 2021",7.5803,8.3988,6.7676,7.1251,7.1251,"1,098,865,286"
"May 06, 2021",6.6063,8.0354,6.4684,7.536,7.536,"1,327,029,958"
"May 05, 2021",5.4887,6.7033,5.4169,6.6026,6.6026,"731,817,507"
"May 04, 2021",6.0079,6.0579,5.4248,5.499,5.499,"467,757,263"
"May 03, 2021",5.6059,6.098,5.5953,6.004,6.004,"329,679,293"
"May 02, 2021",5.8136,5.8559,5.4598,5.6055,5.6055,"185,277,548"
"May 01, 2021",5.6105,5.892,5.498,5.8211,5.8211,"212,374,738"
"Apr 30, 2021",5.2415,5.6425,5.1306,5.6135,5.6135,"251,478,714"
"Apr 29, 2021",5.252,5.4292,5.1073,5.2435,5.2435,"212,231,938"
"Apr 28, 2021",5.4293,5.5433,5.0765,5.2461,5.2461,"273,571,575"
"Apr 27, 2021",5.2263,5.4868,5.1531,5.43,5.43,"292,903,850"
"Apr 26, 2021",4.4509,5.3328,4.401,5.225,5.225,"371,471,143"
"Apr 25, 2021",4.4484,4.7882,4.2366,4.444,4.444,"226,612,139"
"Apr 24, 2021",4.819,4.819,4.4091,4.4359,4.4359,"266,216,963"
"Apr 23, 2021",4.9407,5.0659,4.0769,4.8114,4.8114,"705,207,942"
"Apr 22, 2021",5.3346,5.7513,4.9014,4.9379,4.9379,"516,585,942"
"Apr 21, 2021",5.7,5.8257,5.3162,5.3494,5.3494,"412,418,514"
"Apr 20, 2021",5.4494,5.7056,4.9602,5.6978,5.6978,"651,401,613"
"Apr 19, 2021",6.1809,6.4177,5.3331,5.4637,5.4637,"619,532,952"
"Apr 18, 2021",7.1331,7.2428,5.3153,6.1658,6.1658,"983,384,352"
"Apr 17, 2021",7.2161,7.6734,7.0201,7.1378,7.1378,"629,878,681"
"Apr 16, 2021",6.7984,7.4895,6.5739,7.234,7.234,"1,150,136,370"
"Apr 15, 2021",6.5823,6.919,6.396,6.8111,6.8111,"610,799,451"
"Apr 14, 2021",6.5472,6.9167,6.1902,6.5846,6.5846,"670,982,150"
"Apr 13, 2021",6.2853,6.6735,6.1164,6.5438,6.5438,"548,035,523"
"Apr 12, 2021",6.463,6.5093,6.1193,6.2853,6.2853,"476,488,894"
"Apr 11, 2021",6.5646,6.686,6.313,6.4705,6.4705,"481,544,139"
"Apr 10, 2021",6.8394,7.2038,6.2489,6.5576,6.5576,"858,200,532"
"Apr 09, 2021",6.1504,6.8835,6.0262,6.7442,6.7442,"863,305,780"
"Apr 08, 2021",5.5358,6.1887,5.4906,6.1493,6.1493,"568,430,246"
"Apr 07, 2021",6.1937,6.4866,5.3935,5.5291,5.5291,"923,928,411"
"Apr 06, 2021",6.1151,6.8157,5.8971,6.2056,6.2056,"1,356,649,388"
"Apr 05, 2021",5.2057,6.4574,5.1098,6.041,6.041,"1,293,894,766"
"Apr 04, 2021",4.8499,5.2696,4.8036,5.2019,5.2019,"316,237,486"
"Apr 03, 2021",5.3715,5.4824,4.8488,4.8533,4.8533,"461,611,096"
"Apr 02, 2021",5.1645,5.416,5.0148,5.3697,5.3697,"520,174,537"
"Apr 01, 2021",4.8559,5.3831,4.7941,5.1612,5.1612,"843,318,627"
"Mar 31, 2021",4.5936,4.9074,4.3263,4.8569,4.8569,"484,890,343"
"Mar 30, 2021",4.6008,4.8001,4.5851,4.594,4.594,"418,152,029"
"Mar 29, 2021",4.2542,4.6287,4.2112,4.5898,4.5898,"422,631,252"
"Mar 28, 2021",4.129,4.3444,4.097,4.2529,4.2529,"283,965,613"
"Mar 27, 2021",4.2145,4.2351,4.0588,4.1291,4.1291,"229,458,747"
"Mar 26, 2021",3.9451,4.224,3.9412,4.2153,4.2153,"290,528,193"
"Mar 25, 2021",4.0346,4.095,3.8189,3.9453,3.9453,"442,346,277"
"Mar 24, 2021",4.1531,4.545,3.9707,4.0374,4.0374,"601,332,506"
"Mar 23, 2021",4.093,4.2514,3.9797,4.1521,4.1521,"383,313,424"
"Mar 22, 2021",4.1832,4.4196,4.0739,4.0932,4.0932,"422,811,734"
"Mar 21, 2021",4.377,4.4376,4.0759,4.1815,4.1815,"332,015,093"
"Mar 20, 2021",4.2509,4.6213,4.2315,4.3726,4.3726,"405,198,611"
"Mar 19, 2021",4.284,4.3508,4.1481,4.2516,4.2516,"304,879,540"
"Mar 18, 2021",4.4004,4.5754,4.2095,4.2877,4.2877,"486,669,786"
"Mar 17, 2021",4.032,4.4443,3.8629,4.4012,4.4012,"578,580,028"
"Mar 16, 2021",3.835,4.0482,3.6976,4.0291,4.0291,"388,669,384"
"Mar 15, 2021",3.9698,4.0505,3.7573,3.8351,3.8351,"389,125,656"
"Mar 14, 2021",4.1708,4.1898,3.961,3.9732,3.9732,"306,551,113"
"Mar 13, 2021",3.9827,4.2327,3.8125,4.1713,4.1713,"379,938,260"
"Mar 12, 2021",4.1212,4.1475,3.8338,3.9834,3.9834,"411,385,026"
"Mar 11, 2021",4.163,4.1885,3.9609,4.1206,4.1206,"346,350,347"
"Mar 10, 2021",4.4637,4.474,4.0847,4.167,4.167,"469,979,377"
"Mar 09, 2021",4.3927,4.5799,4.3528,4.467,4.467,"486,850,632"
"Mar 08, 2021",4.1872,4.4646,4.0659,4.3917,4.3917,"673,608,030"
"Mar 07, 2021",3.8775,4.2044,3.8284,4.187,4.187,"431,844,077"
"Mar 06, 2021",3.775,3.996,3.7251,3.8761,3.8761,"363,734,091"
"Mar 05, 2021",3.6679,3.8561,3.4611,3.7778,3.7778,"441,164,915"
"Mar 04, 2021",3.855,3.9674,3.572,3.6684,3.6684,"508,876,953"
"Mar 03, 2021",3.6855,4.0005,3.6762,3.8576,3.8576,"527,055,687"
"Mar 02, 2021",3.6323,3.7999,3.5057,3.6845,3.6845,"462,184,154"
"Mar 01, 2021",3.4146,3.6771,3.4085,3.634,3.634,"379,060,411"
"Feb 28, 2021",3.6376,3.6673,3.2142,3.4133,3.4133,"469,639,314"
"Feb 27, 2021",3.4651,3.8468,3.4651,3.6374,3.6374,"509,960,041"
"Feb 26, 2021",3.3442,3.7904,3.1779,3.463,3.463,"598,752,705"
"Feb 25, 2021",3.5334,3.8363,3.3338,3.3338,3.3338,"604,618,639"
"Feb 24, 2021",3.5264,3.8967,3.3726,3.5346,3.5346,"585,719,552"
"Feb 23, 2021",4.2798,4.287,2.9706,3.5164,3.5164,"864,130,974"
"Feb 22, 2021",4.6758,4.6799,3.6666,4.2806,4.2806,"805,917,264"
"Feb 21, 2021",4.651,4.8069,4.5379,4.6734,4.6734,"499,921,679"
"Feb 20, 2021",4.9713,5.1444,4.3886,4.6554,4.6554,"725,265,606"
"Feb 19, 2021",4.8613,5.0987,4.6039,4.9722,4.9722,"634,692,106"
"Feb 18, 2021",4.6075,4.9889,4.5251,4.8596,4.8596,"622,655,231"
"Feb 17, 2021",4.5275,4.7546,4.2011,4.6078,4.6078,"699,487,699"
"Feb 16, 2021",4.5353,4.8703,4.3386,4.5289,4.5289,"753,458,841"
"Feb 15, 2021",4.8938,4.9614,3.938,4.5384,4.5384,"1,187,971,516"
"Feb 14, 2021",5.3294,5.5763,4.7349,4.9084,4.9084,"1,174,426,403"
"Feb 13, 2021",5.013,5.3326,4.6328,5.3298,5.3298,"1,396,242,808"
"Feb 12, 2021",4.1076,5.3776,4.0381,5.0139,5.0139,"1,459,813,520"
"Feb 11, 2021",3.8279,4.2985,3.8138,4.1112,4.1112,"908,048,537"
"Feb 10, 2021",3.755,3.872,3.4705,3.8265,3.8265,"839,438,611"
"Feb 09, 2021",3.4005,3.8566,3.2061,3.7551,3.7551,"934,390,107"
"Feb 08, 2021",3.3076,3.4284,3.2401,3.4003,3.4003,"544,335,347"
"Feb 07, 2021",3.1706,3.4501,3.0781,3.3078,3.3078,"649,984,476"
"Feb 06, 2021",3.4417,3.4915,3.1048,3.1704,3.1704,"528,357,024"
"Feb 05, 2021",2.9606,3.4963,2.9574,3.4372,3.4372,"649,638,475"
"Feb 04, 2021",3.0413,3.1398,2.8729,2.96,2.96,"487,989,692"
"Feb 03, 2021",2.9075,3.1464,2.8887,3.0409,3.0409,"468,677,843"
"Feb 02, 2021",2.9118,2.954,2.8325,2.9082,2.9082,"308,123,424"
"Feb 01, 2021",2.8397,2.9218,2.7642,2.9101,2.9101,"345,351,608"
"Jan 31, 2021",2.8904,2.9402,2.7408,2.8387,2.8387,"333,887,944"
"Jan 30, 2021",2.9053,3.0021,2.8151,2.8889,2.8889,"375,950,572"
"Jan 29, 2021",2.959,3.043,2.8193,2.905,2.905,"472,004,757"
"Jan 28, 2021",2.8039,3.0592,2.73,3.0304,3.0304,"501,175,355"
"Jan 27, 2021",2.9073,2.932,2.6378,2.8044,2.8044,"414,814,889"
"Jan 26, 2021",2.9245,3.009,2.7653,2.9087,2.9087,"364,649,374"
"Jan 25, 2021",3.0434,3.1748,2.9101,2.9258,2.9258,"407,715,141"
"Jan 24, 2021",3.1689,3.2855,2.9245,3.044,3.044,"564,216,606"
"Jan 23, 2021",2.92,3.3862,2.8574,3.1707,3.1707,"962,381,916"
"Jan 22, 2021",2.4635,3.104,2.31,2.926,2.926,"755,044,002"
"Jan 21, 2021",2.909,2.9196,2.4452,2.4652,2.4652,"394,203,633"
"Jan 20, 2021",2.8863,2.9485,2.6579,2.9085,2.9085,"416,516,651"
"Jan 19, 2021",3.0297,3.1987,2.887,2.8911,2.8911,"456,126,038"
"Jan 18, 2021",2.9669,3.0914,2.8587,3.0302,3.0302,"416,319,446"
"Jan 17, 2021",2.8741,3.0999,2.7101,2.9653,2.9653,"500,305,741"
"Jan 16, 2021",2.7239,3.1669,2.7151,2.8816,2.8816,"754,044,151"
"Jan 15, 2021",2.5442,2.8727,2.4942,2.7304,2.7304,"624,138,829"
"Jan 14, 2021",2.496,2.6123,2.4085,2.5402,2.5402,"331,266,778"
"Jan 13, 2021",2.2881,2.4955,2.2449,2.4955,2.4955,"302,100,210"
"Jan 12, 2021",2.331,2.4514,2.2058,2.2872,2.2872,"358,819,202"
"Jan 11, 2021",2.7715,2.7715,2.1109,2.3347,2.3347,"547,896,519"
"Jan 10, 2021",2.6418,2.9484,2.4346,2.7713,2.7713,"600,574,982"
"Jan 09, 2021",2.4594,2.6899,2.4221,2.6409,2.6409,"359,421,765"
"Jan 08, 2021",2.5312,2.5649,2.2666,2.4598,2.4598,"415,712,695"
"Jan 07, 2021",2.625,2.7753,2.4245,2.5337,2.5337,"455,057,319"
"Jan 06, 2021",2.3802,2.732,2.3036,2.617,2.617,"460,356,341"
"Jan 05, 2021",2.3127,2.4591,2.1502,2.3794,2.3794,"370,590,662"
"Jan 04, 2021",2.1351,2.3517,2.0502,2.3112,2.3112,"376,283,723"
"Jan 03, 2021",1.9992,2.2247,1.9562,2.1333,2.1333,"312,112,832"
"Jan 02, 2021",2.0093,2.0561,1.9583,1.9987,1.9987,"233,029,593"
"Jan 01, 2021",2.0141,2.1284,1.9861,2.0089,2.0089,"177,515,579"
"Dec 31, 2020",1.9895,2.0191,1.944,2.0151,2.0151,"154,051,545"
"Dec 30, 2020",2.0434,2.0736,1.964,1.9895,1.9895,"172,278,687"
"Dec 29, 2020",2.1193,2.1663,1.9874,2.0438,2.0438,"236,659,306"
"Dec 28, 2020",2.0012,2.2144,1.9903,2.1197,2.1197,"184,326,551"
"Dec 27, 2020",1.9768,2.131,1.8858,2.0011,2.0011,"217,880,483"
"Dec 26, 2020",2.0277,2.0372,1.9311,1.9765,1.9765,"140,203,421"
"Dec 25, 2020",2.061,2.1112,1.9959,2.0275,2.0275,"171,185,239"
"Dec 24, 2020",1.8183,2.0817,1.7954,2.0615,2.0615,"206,928,501"
"Dec 23, 2020",2.1852,2.2009,1.6448,1.8204,1.8204,"240,904,392"
"Dec 22, 2020",2.187,2.1914,2.0836,2.1857,2.1857,"188,460,624"
"Dec 21, 2020",2.2668,2.3098,2.1286,2.188,2.188,"181,446,471"
"Dec 20, 2020",2.3271,2.3532,2.2438,2.2664,2.2664,"142,718,426"
"Dec 19, 2020",2.3276,2.387,2.3035,2.3274,2.3274,"154,315,259"
"Dec 18, 2020",2.2947,2.3421,2.2634,2.3276,2.3276,"158,047,717"
"Dec 17, 2020",2.3631,2.4269,2.287,2.2943,2.2943,"255,570,523"
"Dec 16, 2020",2.2335,2.365,2.2042,2.362,2.362,"173,196,508"
"Dec 15, 2020",2.2245,2.2598,2.1895,2.2338,2.2338,"110,384,844"
"Dec 14, 2020",2.2285,2.2637,2.1794,2.2246,2.2246,"119,074,382"
"Dec 13, 2020",2.1349,2.267,2.1271,2.2278,2.2278,"143,202,052"
"Dec 12, 2020",2.0808,2.157,2.0783,2.1347,2.1347,"115,337,158"
"Dec 11, 2020",2.1074,2.1132,2.0478,2.082,2.082,"132,572,049"
