airport_id,city,name,latitude,longitude,country,iata,icao,altitude,altitude,timezone,dst,tz
3307,Kuala Terengganu,Sultan Mahmud Airport,5.382639885,103.1029968,Malaysia,TGG,WMKN,21,8,N,Asia/Kuala_Lumpur,airport
3271,Tawau,Tawau Airport,4.320159912,118.1279984,Malaysia,TWU,WBKW,57,8,N,Asia/Kuala_Lumpur,airport
6221,Tomanggong,Tomanggong Airport,5.400000095,118.6500015,Malaysia,TMG,WBKM,26,8,N,Asia/Kuala_Lumpur,airport
11257,DHARAVANDHOO,Dharavandhoo Airport,5.1561,73.1302,Maldives,DRV,VRMD,6,5,N,\N,airport
7909,South Aari Atoll,Fazenda Palmital Airport,-20.69639969,-48.28639984,Maldives,MSI,SIAM,1709,-3,N,America/Sao_Paulo,airport
6183,Gan Island,Gan International Airport,-0.69334197,73.1556015,Maldives,GAN,VRMG,6,5,U,Indian/Maldives,airport
6184,Haa Dhaalu Atoll,Hanimaadhoo Airport,6.744229794,73.17050171,Maldives,HAQ,VRMH,4,5,U,Indian/Maldives,airport
11354,Ifuru,Ifuru Airport,5.7083,73.025,Maldives,IFU,VREI,20,5,U,\N,airport
4235,Kaadedhdhoo,Kaadedhdhoo Airport,0.488130987,72.99690247,Maldives,KDM,VRMT,2,5,U,Indian/Maldives,airport
6185,Laamu Atoll,Kadhdhoo Airport,1.85916996,73.52189636,Maldives,KDO,VRMK,4,5,U,Indian/Maldives,airport
8892,Kooddoo,Kooddoo Airport,0.7324,73.4336,Maldives,GKK,VRMO,29,5,U,Indian/Maldives,airport
3156,Male,Malé International Airport,4.191830158,73.52909851,Maldives,MLE,VRMM,6,5,U,Indian/Maldives,airport
11353,Thimarafushi,Thimarafushi Airport,2.211,73.1533,Maldives,TMF,VRNT,6,5,U,\N,airport
8840,Maamigili,Villa Airport,3.470555556,72.83583333,Maldives,VAM,VRMV,6,5,U,Indian/Maldives,airport
7941,Bougouni,Bougouni Airport,11.44999981,-7.517000198,Mali,\N,GABG,1139,0,N,Africa/Bamako,airport
1045,Gao,Gao Airport,16.24839973,-0.005456,Mali,GAQ,GAGO,870,0,N,Africa/Bamako,airport
1046,Kayes,Kayes Dag Dag Airport,14.48120022,-11.40439987,Mali,KYS,GAKY,164,0,N,Africa/Bamako,airport
1047,Mopti,Mopti Airport,14.51280022,-4.079559803,Mali,MZI,GAMB,906,0,N,Africa/Bamako,airport
1044,Bamako,Senou Airport,12.53349972,-7.949940205,Mali,BKO,GABS,1247,0,N,Africa/Bamako,airport
9850,Sikasso,Sikasso Airport,11.33300018,-5.699999809,Mali,KSS,GASK,1378,0,N,Africa/Bamako,airport
1049,Tessalit,Tessalit Airport,20.24300003,0.977307975,Mali,\N,GATS,1621,0,N,Africa/Bamako,airport
1048,Tombouctou,Timbuktu Airport,16.73049927,-3.007580042,Mali,TOM,GATB,863,0,N,Africa/Bamako,airport
1606,Malta,Malta International Airport,35.857498,14.4775,Malta,MLA,LMML,300,1,E,Europe/Malta,airport
4005,Gozo,Xewkija Heliport,36.027199,14.2728,Malta,GZM,LMMG,0,1,E,Europe/Malta,airport
2251,Kwajalein,Bucholz Army Air Field,8.72012043,167.7319946,Marshall Islands,KWA,PKWA,9,12,U,Pacific/Majuro,airport
2250,Kwajalein,Dyess Army Air Field,9.396889687,167.470993,Marshall Islands,\N,PKRO,9,12,U,Pacific/Majuro,airport
5990,Eniwetok Atoll,Eniwetok Airport,11.34070015,162.3280029,Marshall Islands,ENT,PKMA,13,12,U,Pacific/Majuro,airport
5743,Kili Island,Kili Airport,5.644515038,169.1195068,Marshall Islands,KIO,Q51,5,12,U,Pacific/Majuro,airport
2249,Majuro,Marshall Islands International Airport,7.064760208,171.2720032,Marshall Islands,MAJ,PKMJ,6,12,U,Pacific/Majuro,airport
5833,Mili Island,Mili Island Airport,6.083330154,171.7330017,Marshall Islands,MIJ,MLIP,4,12,U,Pacific/Majuro,airport
6100,Ujae Atoll,Ujae Atoll Airport,8.928059578,165.7619934,Marshall Islands,UJE,UJAP,29,12,U,Pacific/Majuro,airport
5814,Utirik Island,Utirik Airport,11.222,169.852005,Marshall Islands,UTK,03N,4,12,U,Pacific/Majuro,airport
2878,Fort-de-france,Martinique Aimé Césaire International Airport,14.5909996,-61.00320053,Martinique,FDF,TFFF,16,-4,U,America/Martinique,airport
1089,Aioun El Atrouss,Aioun el Atrouss Airport,16.7112999,-9.637880325,Mauritania,IEO,GQNA,951,0,N,Africa/Nouakchott,airport
1096,Atar,Atar International Airport,20.5067997,-13.04319954,Mauritania,ATR,GQPA,734,0,N,Africa/Nouakchott,airport
1098,Bir Moghrein,Bir Moghrein Airport,25.23670006,-11.58870029,Mauritania,\N,GQPT,1206,0,N,Africa/Nouakchott,airport
1093,Kaedi,Kaédi Airport,16.15950012,-13.50759983,Mauritania,KED,GQNK,66,0,N,Africa/Nouakchott,airport
1091,Kiffa,Kiffa Airport,16.59000015,-11.40620041,Mauritania,KFA,GQNF,424,0,N,Africa/Nouakchott,airport
1092,Nema,Néma Airport,16.62199974,-7.316599846,Mauritania,EMN,GQNI,751,0,N,Africa/Nouakchott,airport
1097,Nouadhibou,Nouadhibou International Airport,20.93309975,-17.03000069,Mauritania,NDB,GQPP,24,0,N,Africa/Nouakchott,airport
1094,Nouakschott,Nouakchott International Airport,18.09819984,-15.94849968,Mauritania,NKC,GQNN,13,0,N,Africa/Nouakchott,airport
1095,Selibabi,Sélibaby Airport,15.1796999,-12.20730019,Mauritania,SEY,GQNS,219,0,N,Africa/Nouakchott,airport
9824,Zouerat,Tazadit Airport,22.75639915,-12.48359966,Mauritania,OUZ,GQPZ,1129,0,N,Africa/Nouakchott,airport
1090,Tidjikja,Tidjikja Airport,18.57010078,-11.42350006,Mauritania,TIY,GQND,1363,0,N,Africa/Nouakchott,airport
894,Rodriguez Island,Sir Charles Gaetan Duval Airport,-19.75769997,63.36100006,Mauritius,RRG,FIMR,95,4,N,Indian/Mauritius,airport
893,Plaisance,Sir Seewoosagur Ramgoolam International Airport,-20.43020058,57.68360138,Mauritius,MRU,FIMP,186,4,N,Indian/Mauritius,airport
915,Dzaoudzi,Dzaoudzi Pamandzi International Airport,-12.8046999,45.28110123,Mayotte,DZA,FMCZ,23,3,U,Indian/Mayotte,airport
1796,Ciudad Juarez,Abraham González International Airport,31.63610077,-106.4290009,Mexico,CJS,MMCS,3904,-7,S,America/Mazatlan,airport
1802,Tepic,Amado Nervo National Airport,21.41950035,-104.8430023,Mexico,TPQ,MMEP,3020,-7,S,America/Mazatlan,airport
1846,Tuxtla Gutierrez,Angel Albino Corzo International Airport,16.56360054,-93.02249908,Mexico,TGZ,MMTG,1499,-6,S,America/Mexico_City,airport
1792,Culiacan,Bachigualato Federal International Airport,24.76449966,-107.4749985,Mexico,CUL,MMCL,108,-7,S,America/Mazatlan,airport
1786,Huatulco,Bahías de Huatulco International Airport,15.77530003,-96.26260376,Mexico,HUX,MMBT,464,-6,S,America/Mexico_City,airport
7280,Cabo San Lucas,Cabo San Lucas International Airport,22.9477005,-109.9369965,Mexico,\N,MMSL,459,-7,A,America/Mazatlan,airport
7278,Guasave,Camaguey-Campo Cuatro Milpas Airport,25.6522007,-108.538002,Mexico,\N,MM52,92,-7,A,America/Mazatlan,airport
1852,Cancun,Cancún International Airport,21.03650093,-86.87709808,Mexico,CUN,MMUN,22,-5,S,America/Cancun,airport
5834,Celaya,Captain Rogelio Castillo National Airport,20.546,-100.887001,Mexico,CYW,MMCY,5709,-6,S,America/Mexico_City,airport
1853,Villahermosa,Carlos Rovirosa Pérez International Airport,17.99699974,-92.81739807,Mexico,VSA,MMVA,46,-6,S,America/Mexico_City,airport
1793,Chetumal,Chetumal International Airport,18.50469971,-88.32679749,Mexico,CTM,MMCM,39,-5,S,America/Cancun,airport
10114,Chichen Itza,Chichen Itza International Airport,20.6413002,-88.44619751,Mexico,CZA,MMCT,102,-6,S,America/Mexico_City,airport
1791,Chilpancingo,Chilpancingo Airport,17.573799,-99.514297,Mexico,\N,MMCH,4199,-6,S,America/Mexico_City,airport
1788,Ciudad Acuna,Ciudad Acuña New International Airport,29.33289909,-101.098999,Mexico,\N,MMCC,1410,-6,S,America/Mexico_City,airport
5835,Ciudad Constitución,Ciudad Constitución Airport,25.05380058,-111.6149979,Mexico,CUA,MMDA,213,-7,S,America/Mazatlan,airport
1789,Ciudad Del Carmen,Ciudad del Carmen International Airport,18.65369987,-91.7990036,Mexico,CME,MMCE,10,-6,S,America/Mexico_City,airport
1794,Ciudad Obregon,Ciudad Obregón International Airport,27.39259911,-109.8330002,Mexico,CEN,MMCN,243,-7,S,America/Hermosillo,airport
1800,Cozumel,Cozumel International Airport,20.5223999,-86.92559814,Mexico,CZM,MMCZ,15,-5,S,America/Cancun,airport
1815,Del Bajio,Del Bajío International Airport,20.99349976,-101.4810028,Mexico,BJX,MMLO,5956,-6,S,America/Mexico_City,airport
1784,Monterrey,Del Norte International Airport,25.86560059,-100.2369995,Mexico,NTR,MMAN,1476,-6,S,America/Mexico_City,airport
1804,Guadalajara,Don Miguel Hidalgo Y Costilla International Airport,20.52179909,-103.310997,Mexico,GDL,MMGL,5016,-6,S,America/Mexico_City,airport
5837,Jalapa,El Lencero Airport,19.47509956,-96.79750061,Mexico,JAL,MMJA,3127,-6,S,America/Mexico_City,airport
1830,Poza Rico,El Tajín National Airport,20.60269928,-97.46080017,Mexico,PAZ,MMPA,497,-6,S,America/Mexico_City,airport
1803,Ensenada,Ensenada Airport,31.79529953,-116.6029968,Mexico,ESE,MMES,66,-8,S,America/Tijuana,airport
1845,Torreon,Francisco Sarabia International Airport,25.56830025,-103.4110031,Mexico,TRC,MMTC,3688,-6,S,America/Mexico_City,airport
1847,Tijuana,General Abelardo L. Rodríguez International Airport,32.54109955,-116.9700012,Mexico,TIJ,MMTJ,489,-8,S,America/Tijuana,airport
1821,Morelia,General Francisco J. Mujica International Airport,19.84989929,-101.0250015,Mexico,MLM,MMMM,6033,-6,S,America/Mexico_City,airport
1848,Tampico,General Francisco Javier Mina International Airport,22.29640007,-97.86589813,Mexico,TAM,MMTM,80,-6,S,America/Mexico_City,airport
1801,Durango,General Guadalupe Victoria International Airport,24.12420082,-104.5279999,Mexico,DGO,MMDO,6104,-6,S,America/Mexico_City,airport
1854,Vera Cruz,General Heriberto Jara International Airport,19.14590073,-96.18730164,Mexico,VER,MMVR,90,-6,S,America/Mexico_City,airport
1807,Hermosillo,General Ignacio P. Garcia International Airport,29.09589958,-111.0479965,Mexico,HMO,MMHO,627,-7,S,America/Hermosillo,airport
1805,Guaymas,General José María Yáñez International Airport,27.96899986,-110.9250031,Mexico,GYM,MMGM,59,-7,S,America/Hermosillo,airport
1783,Acapulco,General Juan N Alvarez International Airport,16.75709915,-99.7539978,Mexico,ACA,MMAA,16,-6,S,America/Mexico_City,airport
1855,Zacatecas,General Leobardo C. Ruiz International Airport,22.89710045,-102.6869965,Mexico,ZCL,MMZC,7141,-6,S,America/Mexico_City,airport
1839,Reynosa,General Lucio Blanco International Airport,26.00889969,-98.22850037,Mexico,REX,MMRX,139,-6,S,America/Mexico_City,airport
1825,Monterrey,General Mariano Escobedo International Airport,25.7784996,-100.1070023,Mexico,MTY,MMMY,1278,-6,S,America/Mexico_City,airport
1787,Cuernavaca,General Mariano Matamoros Airport,18.83480072,-99.26129913,Mexico,CVJ,MMCB,4277,-6,S,America/Mexico_City,airport
1798,Ciudad Victoria,General Pedro Jose Mendez International Airport,23.70330048,-98.95649719,Mexico,CVM,MMCV,761,-6,S,America/Mexico_City,airport
1826,Mazatlan,General Rafael Buelna International Airport,23.16139984,-106.2659988,Mexico,MZT,MMMZ,38,-7,S,America/Mazatlan,airport
1797,Chihuahua,General Roberto Fierro Villalobos International Airport,28.70289993,-105.9649963,Mexico,CUU,MMCU,4462,-7,S,America/Mazatlan,airport
1820,Mexicali,General Rodolfo Sánchez Taboada International Airport,32.63059998,-115.2419968,Mexico,MXL,MMML,74,-8,S,America/Tijuana,airport
1818,Matamoros,General Servando Canales International Airport,25.76989937,-97.52529907,Mexico,MAM,MMMA,25,-6,S,America/Mexico_City,airport
5836,Guerrero Negro,Guerrero Negro Airport,28.02610016,-114.0240021,Mexico,GUB,MMGR,59,-8,S,America/Tijuana,airport
1831,Puebla,Hermanos Serdán International Airport,19.15810013,-98.37139893,Mexico,PBC,MMPB,7361,-6,S,America/Mexico_City,airport
1795,Campeche,Ingeniero Alberto Acuña Ongay International Airport,19.81679916,-90.50029755,Mexico,CPE,MMCP,34,-6,S,America/Mexico_City,airport
1832,Pachuca,Ingeniero Juan Guillermo Villasana Airport,20.07740021,-98.78250122,Mexico,PCA,MMPC,7600,-6,S,America/Mexico_City,airport
1809,Isla Mujeres,Isla Mujeres Airport,21.24500084,-86.73999786,Mexico,ISJ,MMIM,7,-5,S,America/Cancun,airport
1856,Zihuatanejo,Ixtapa Zihuatanejo International Airport,17.60160065,-101.4609985,Mexico,ZIH,MMZH,26,-6,S,America/Mexico_City,airport
1811,Iztepec,Ixtepec Airport,16.44930077,-95.09369659,Mexico,\N,MMIT,164,-6,S,America/Mexico_City,airport
1785,Aguascalientes,Jesús Terán Paredo International Airport,21.705601,-102.318001,Mexico,AGU,MMAS,6112,-6,S,America/Mexico_City,airport
1813,Lazard Cardenas,Lázaro Cárdenas Airport,18.00169945,-102.2210007,Mexico,LZC,MMLC,39,-6,S,America/Mexico_City,airport
1850,Toluca,Licenciado Adolfo Lopez Mateos International Airport,19.33709908,-99.56600189,Mexico,TLC,MMTO,8466,-6,S,America/Mexico_City,airport
1824,Mexico City,Licenciado Benito Juarez International Airport,19.4363,-99.072098,Mexico,MEX,MMMX,7316,-6,S,America/Mexico_City,airport
1836,Puerto Vallarta,Licenciado Gustavo Díaz Ordaz International Airport,20.68009949,-105.2539978,Mexico,PVR,MMPR,23,-6,S,America/Mexico_City,airport
1819,Merida,Licenciado Manuel Crescencio Rejon Int Airport,20.93700027,-89.65769959,Mexico,MID,MMMD,38,-6,S,America/Mexico_City,airport
1808,Colima,Licenciado Miguel de la Madrid Airport,19.27700043,-103.5770035,Mexico,CLQ,MMIA,2467,-6,S,America/Mexico_City,airport
1835,Uruapan,Licenciado y General Ignacio Lopez Rayon Airport,19.39669991,-102.0390015,Mexico,UPN,MMPN,5258,-6,S,America/Mexico_City,airport
1817,Loreto,Loreto International Airport,25.98920059,-111.3479996,Mexico,LTO,MMLT,34,-7,S,America/Mazatlan,airport
1840,San Jose Del Cabo,Los Cabos International Airport,23.15180016,-109.7210007,Mexico,SJD,MMSD,374,-7,S,America/Mazatlan,airport
1816,La Paz,Manuel Márquez de León International Airport,24.0727005,-110.3619995,Mexico,LAP,MMLP,69,-7,S,America/Mazatlan,airport
1822,Minatitlan,Minatitlán/Coatzacoalcos National Airport,18.10339928,-94.58070374,Mexico,MTT,MMMT,36,-6,S,America/Mexico_City,airport
1823,Monclova,Monclova International Airport,26.95569992,-101.4700012,Mexico,LOV,MMMV,1864,-6,S,America/Mexico_City,airport
1827,Nogales,Nogales International Airport,31.22610092,-110.9759979,Mexico,NOG,MMNG,3990,-7,S,America/Hermosillo,airport
1790,Nuevo Casas Grandes,Nuevo Casas Grandes Airport,30.3973999,-107.875,Mexico,\N,MMCG,4850,-7,S,America/Mazatlan,airport
1834,Piedras Negras,Piedras Negras International Airport,28.62739944,-100.5350037,Mexico,PDS,MMPG,901,-6,S,America/Mexico_City,airport
1810,Saltillo,Plan De Guadalupe International Airport,25.54949951,-100.9290009,Mexico,SLW,MMIO,4778,-6,S,America/Mexico_City,airport
1858,Manzanillo,Playa De Oro International Airport,19.14480019,-104.5589981,Mexico,ZLO,MMZO,30,-6,S,America/Mexico_City,airport
1842,San Luis Potosi,Ponciano Arriaga International Airport,22.25429916,-100.9309998,Mexico,SLP,MMSP,6035,-6,S,America/Mexico_City,airport
1837,Puerto Escondido,Puerto Escondido International Airport,15.87689972,-97.0891037,Mexico,PXM,MMPS,294,-6,S,America/Mexico_City,airport
1833,Punta Penasco,Puerto Peñasco International Airport,31.356202,-113.525677,Mexico,PPE,MMPE,30,-7,S,America/Hermosillo,airport
1838,Queretaro,Querétaro Intercontinental Airport,20.61730003,-100.185997,Mexico,QRO,MMQT,6296,-6,S,America/Mexico_City,airport
1828,Nuevo Laredo,Quetzalcóatl International Airport,27.44389915,-99.57050323,Mexico,NLD,MMNL,484,-6,S,America/Mexico_City,airport
10135,San Cristobal de las Casas,San Cristobal de las Casas Airport,16.69029999,-92.53009796,Mexico,SZT,MMSC,7707,-6,N,America/Mexico_City,airport
1841,San Filipe,San Felipe International Airport,30.93020058,-114.8089981,Mexico,SFH,MMSF,148,-8,S,America/Tijuana,airport
1849,Tamuin,Tamuin Airport,22.03829956,-98.8065033,Mexico,TSL,MMTN,164,-6,S,America/Mexico_City,airport
1851,Tapachula,Tapachula International Airport,14.79430008,-92.37000275,Mexico,TAP,MMTP,97,-6,S,America/Mexico_City,airport
1806,Tehuacan,Tehuacan Airport,18.49720001,-97.41989899,Mexico,TCN,MMHC,5509,-6,S,America/Mexico_City,airport
1844,Tuxtla Gutierrez,Terán Air Base,16.73990059,-93.1733017,Mexico,\N,MMTB,1909,-6,S,America/Mexico_City,airport
1843,Tlaxcala,Tlaxcala Airport,19.537992,-98.173492,Mexico,TXA,MMTA,8229,-6,S,America/Mexico_City,airport
1814,Los Mochis,Valle del Fuerte International Airport,25.68519974,-109.0810013,Mexico,LMM,MMLM,16,-7,S,America/Mazatlan,airport
1829,Oaxaca,Xoxocotlán International Airport,16.99990082,-96.72660065,Mexico,OAX,MMOX,4989,-6,S,America/Mexico_City,airport
1857,Zamora,Zamora Airport,20.04500008,-102.276001,Mexico,ZMM,MMZM,5141,-6,S,America/Mexico_City,airport
1859,Zapopan,Zapopan Airport,20.747922,-103.461709,Mexico,\N,MMZP,5333,-6,S,America/Mexico_City,airport
2254,Chuuk,Chuuk International Airport,7.461870193,151.8430023,Micronesia,TKK,PTKK,11,10,U,Pacific/Truk,airport
2257,Kosrae,Kosrae International Airport,5.35698,162.957993,Micronesia,KSA,PTSA,11,11,U,Pacific/Kosrae,airport
2255,Pohnpei,Pohnpei International Airport,6.985099792,158.2089996,Micronesia,PNI,PTPN,10,11,U,Pacific/Ponape,airport
2258,Yap,Yap International Airport,9.49891,138.082993,Micronesia,YAP,PTYA,91,10,U,Pacific/Truk,airport
2253,Midway,Henderson Field,28.20170021,-177.3809967,Midway Islands,MDY,PMDY,13,-11,U,Pacific/Midway,airport
1734,Saltsy,Balti International Airport,47.83810043,27.78149986,Moldova,BZY,LUBL,758,2,E,Europe/Chisinau,airport
11892,Cahul,Cahul International Airport,45.84379959,28.26370049,Moldova,\N,LUCH,652,\N,\N,\N,airport
1735,Chisinau,Chişinău International Airport,46.92770004,28.93099976,Moldova,KIV,LUKK,399,2,E,Europe/Chisinau,airport
11891,Mărculeşti,Mărculeşti International Airport,47.86270142,28.21279907,Moldova,\N,LUBM,312,\N,\N,\N,airport
11893,Tiraspol,Tiraspol Airport,46.86809921,29.59059906,Moldova,\N,LUTR,141,\N,\N,\N,airport
6370,Altai,Altai Airport,46.37639999,96.22109985,Mongolia,LTI,ZMAT,7260,8,U,Asia/Ulaanbaatar,airport
6369,Arvaikheer,Arvaikheer Airport,46.25030136,102.802002,Mongolia,AVK,ZMAH,5932,8,U,Asia/Ulaanbaatar,airport
12051,,Baruun Urt Airport,46.66030121,113.2850037,Mongolia,UUN,ZMBU,3205,\N,\N,\N,airport
6371,Bayankhongor,Bayankhongor Airport,46.16329956,100.7040024,Mongolia,BYN,ZMBH,6085,8,U,Asia/Ulaanbaatar,airport
7557,Bulgan,Bulgan Airport,48.85499954,103.4759979,Mongolia,UGA,ZMBN,4311,8,U,Asia/Ulaanbaatar,airport
3380,Ulan Bator,Chinggis Khaan International Airport,47.8431015,106.7669983,Mongolia,ULN,ZMUB,4364,8,U,Asia/Ulaanbaatar,airport
6795,Choibalsan,Choibalsan Airport,48.13570023,114.6460037,Mongolia,COQ,ZMCD,2457,8,U,Asia/Ulaanbaatar,airport
6372,Dalanzadgad,Dalanzadgad Airport,43.59170151,104.4300003,Mongolia,DLZ,ZMDZ,4787,8,U,Asia/Ulaanbaatar,airport
7556,Uliastai,Donoi Airport,47.7093,96.5258,Mongolia,\N,ZMDN,5800,8,U,Asia/Ulaanbaatar,airport
6373,Khovd,Khovd Airport,47.95410156,91.62819672,Mongolia,HVD,ZMKD,4898,7,U,Asia/Hovd,airport
6374,Muren,Mörön Airport,49.66329956,100.098999,Mongolia,MXV,ZMMN,4272,8,U,Asia/Ulaanbaatar,airport
7558,Ulaangom,Ulaangom Airport,50.066588,91.938273,Mongolia,ULO,ZMUG,0,7,U,Asia/Hovd,airport
7470,Olgii,Ulgii Mongolei Airport,48.99330139,89.92250061,Mongolia,ULG,ZMUL,5732,7,U,Asia/Hovd,airport
1741,Podgorica,Podgorica Airport,42.3594017,19.25189972,Montenegro,TGD,LYPG,141,1,E,Europe/Podgorica,airport
1743,Tivat,Tivat Airport,42.40470123,18.72330093,Montenegro,TIV,LYTV,20,1,E,Europe/Podgorica,airport
4146,Geralds,John A. Osborne Airport,16.79140091,-62.19329834,Montserrat,MNI,TRPG,550,-4,N,America/Montserrat,airport
1064,Agadir,Al Massira Airport,30.32500076,-9.413069725,Morocco,AGA,GMAD,250,0,N,Africa/Casablanca,airport
1070,Oujda,Angads Airport,34.78720093,-1.923990011,Morocco,OUD,GMFO,1535,0,N,Africa/Casablanca,airport
1069,Meknes,Bassatine Airport,33.8791008,-5.515120029,Morocco,MEK,GMFM,1890,0,N,Africa/Casablanca,airport
1071,Ben Slimane,Ben Slimane Airport,33.65539932,-7.221449852,Morocco,\N,GMMB,627,0,N,Africa/Casablanca,airport
9819,Beni Mellal,Beni Mellal Airport,32.40000153,-6.333330154,Morocco,BEM,GMMD,1670,0,E,Africa/Casablanca,airport
9215,Bouarfa,Bouarfa Airport,32.51430556,-1.983055556,Morocco,\N,GMFB,3630,0,N,Africa/Casablanca,airport
1078,Al Hociema,Cherif Al Idrissi Airport,35.17710114,-3.839519978,Morocco,AHU,GMTA,95,0,N,Africa/Casablanca,airport
7910,Fes,Fes Sefrou Airport,34.0080986,-4.965559959,Morocco,\N,GMFU,1539,0,U,Africa/Casablanca,airport
1080,Tanger,Ibn Batouta Airport,35.72689819,-5.916890144,Morocco,TNG,GMTT,62,0,N,Africa/Casablanca,airport
1067,Ifrane,Ifrane Airport,33.50529861,-5.152900219,Morocco,\N,GMFI,5459,0,N,Africa/Casablanca,airport
1076,Kentira,Kenitra Airport,34.2989006,-6.595880032,Morocco,NNA,GMMY,16,0,N,Africa/Casablanca,airport
1075,Marrakech,Menara Airport,31.60689926,-8.036299706,Morocco,RAK,GMMX,1545,0,N,Africa/Casablanca,airport
5671,Essadouira,Mogador Airport,31.39749908,-9.681670189,Morocco,ESU,GMMI,384,0,N,Africa/Casablanca,airport
1074,Casablanca,Mohammed V International Airport,33.36750031,-7.589970112,Morocco,CMN,GMMN,656,0,N,Africa/Casablanca,airport
1068,Er-rachidia,Moulay Ali Cherif Airport,31.94750023,-4.398330212,Morocco,ERH,GMFK,3428,0,N,Africa/Casablanca,airport
5673,El Aroui,Nador International Airport,34.98880005,-3.028209925,Morocco,NDR,GMMW,574,0,N,Africa/Casablanca,airport
1077,Ouarzazate,Ouarzazate Airport,30.93910027,-6.909430027,Morocco,OZZ,GMMZ,3782,0,N,Africa/Casablanca,airport
1072,Rabat,Rabat-Salé Airport,34.05149841,-6.751520157,Morocco,RBA,GMME,276,0,N,Africa/Casablanca,airport
1066,Fes,Saïss Airport,33.9272995,-4.97796011,Morocco,FEZ,GMFF,1900,0,N,Africa/Casablanca,airport
1079,Tetouan,Saniat R'mel Airport,35.59429932,-5.320020199,Morocco,TTU,GMTN,10,0,N,Africa/Casablanca,airport
1065,Tan Tan,Tan Tan Airport,28.44820023,-11.16129971,Morocco,TTA,GMAT,653,0,N,Africa/Casablanca,airport
8335,Zagora,Zagora Airport,30.32029915,-5.866670132,Morocco,\N,GMAZ,2631,0,U,Africa/Casablanca,airport
974,Beira,Beira Airport,-19.79640007,34.9076004,Mozambique,BEW,FQBR,33,2,U,Africa/Maputo,airport
5637,Chimoio,Chimoio Airport,-19.15130043,33.42900085,Mozambique,VPY,FQCH,2287,2,U,Africa/Maputo,airport
988,Tete,Chingozi Airport,-16.10479927,33.64020157,Mozambique,TET,FQTT,525,2,U,Africa/Maputo,airport
8943,Cuamba,Cuamba Airport,-14.815,36.529999,Mozambique,FXO,FQCB,1919,2,N,Africa/Maputo,airport
7437,Inhaca,Inhaca Airport,-25.9971447,32.92935181,Mozambique,\N,FQIA,10,2,U,Africa/Maputo,airport
976,Inhambane,Inhambane Airport,-23.87639999,35.40850067,Mozambique,INH,FQIN,30,2,U,Africa/Maputo,airport
977,Lichinga,Lichinga Airport,-13.27400017,35.2663002,Mozambique,VXC,FQLC,4505,2,U,Africa/Maputo,airport
978,Lumbo,Lumbo Airport,-15.03310013,40.67169952,Mozambique,\N,FQLU,33,2,U,Africa/Maputo,airport
979,Maputo,Maputo Airport,-25.92079926,32.57260132,Mozambique,MPM,FQMA,145,2,U,Africa/Maputo,airport
982,Marrupa,Marrupa Airport,-13.22509956,37.55210114,Mozambique,\N,FQMR,2480,2,U,Africa/Maputo,airport
981,Mocimboa Da Praia,Mocímboa da Praia Airport,-11.36180019,40.35490036,Mozambique,MZB,FQMP,89,2,U,Africa/Maputo,airport
980,Mueda,Mueda Airport,-11.6729002,39.56309891,Mozambique,\N,FQMD,2789,2,U,Africa/Maputo,airport
983,Nacala,Nacala Airport,-14.48820019,40.71220016,Mozambique,MNC,FQNC,410,2,U,Africa/Maputo,airport
984,Nampula,Nampula Airport,-15.10560036,39.28179932,Mozambique,APL,FQNP,1444,2,U,Africa/Maputo,airport
985,Pemba,Pemba Airport,-12.99176216,40.52401352,Mozambique,POL,FQPB,331,2,U,Africa/Maputo,airport
986,Quelimane,Quelimane Airport,-17.85549927,36.86909866,Mozambique,UEL,FQQL,36,2,U,Africa/Maputo,airport
987,Songo,Songo Airport,-15.60270023,32.77320099,Mozambique,\N,FQSG,2904,2,U,Africa/Maputo,airport
989,Ulongwe,Ulongwe Airport,-14.70460033,34.35240173,Mozambique,\N,FQUG,4265,2,U,Africa/Maputo,airport
990,Vilankulu,Vilankulo Airport,-22.01840019,35.31330109,Mozambique,VNX,FQVL,46,2,U,Africa/Maputo,airport
6787,Kalemyo,Kalay Airport,23.18880081,94.05110168,Myanmar,KMV,VYKL,499,6.5,U,Asia/Rangoon,airport
11808,Arandis,Arandis Airport,-22.46220016,14.97999954,Namibia,ADI,FYAR,1905,\N,\N,\N,airport
5645,Windhoek,Eros Airport,-22.61219978,17.08040047,Namibia,ERS,FYWE,5575,1,S,Africa/Windhoek,airport
7633,Grootfontein,Grootfontein Airport,-19.60219955,18.12269974,Namibia,GFY,FYGF,4636,1,S,Africa/Windhoek,airport
4105,Windhoek,Hosea Kutako International Airport,-22.4799,17.4709,Namibia,WDH,FYWH,5640,1,S,Africa/Windhoek,airport
6779,Mpacha,Katima Mulilo Airport,-17.63439941,24.17670059,Namibia,MPA,FYKM,3144,1,S,Africa/Windhoek,airport
8918,Keetmanshoop,Keetmanshoop Airport,-26.53980064,18.1114006,Namibia,KMP,FYKT,3506,1,U,Africa/Windhoek,airport
5641,Luderitz,Luderitz Airport,-26.68740082,15.24289989,Namibia,LUD,FYLZ,457,1,S,Africa/Windhoek,airport
11809,Mariental,Mariental Airport,-24.60540009,17.92539978,Namibia,\N,FYML,3650,\N,\N,\N,airport
